Object Type,Item ARK,Parent ARK,Title,Local identifier,File Name,Visibility,Date.created,Date.normalized,Contents note,Format.extent,Type.typeOfResource,Genre,Language,Name.creator,Name.subject,Place of origin,Publisher.publisherName,Repository,Rights.copyrightStatus,Rights.rightsHolderContact,Contributor,Subject topic,Program,IIIF Access URL,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Work,ark:/21198/z1fz02f7,ark:/21198/z19c9kx1,Universidad del Aire 1955-12-11,ihc_udelaire_19551211,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19551211.wav,open,1955-12-11,1955-12-11,Parts 1-4,00 hr. 44 min. 11 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Roberto de la Torre, Dr.|~|Vitier, Cintio, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Roberto de la Torre, Dr.|~|Vitier, Cintio, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/fz/02/f7/21198=z1fz02f7/ark%2B=21198=z1fz02f7.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1fz02f7%2Faudiowaveform.dat,,,2651.036854,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fz02f7/manifest
Work,ark:/21198/z1b599rq,ark:/21198/z19c9kx1,Universidad del Aire 1955-12-18,ihc_udelaire_19551218,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19551218.wav,open,1955-12-18,1955-12-18,"Parts 1, 3-4, missing Part 2",00 hr. 29 min. 22 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Finkelman, Miriam, Dr.|~|Aersola, Conchita, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Finkelman, Miriam, Dr.|~|Aersola, Conchita, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/b5/99/rq/21198=z1b599rq/ark%2B=21198=z1b599rq.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1b599rq%2Faudiowaveform.dat,,,1762.758354,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b599rq/manifest
Work,ark:/21198/z1bp2ttb,ark:/21198/z19c9kx1,Universidad del Aire 1955-12-25,ihc_udelaire_19551225,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19551225.wav,open,1955-12-25,1955-12-25,Parts 2 and 4,00 hr. 27 min. 18 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Brian, Ignacio, Dr.|~|Rumbaud, Ruben Dario, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Brian, Ignacio, Dr.|~|Rumbaud, Ruben Dario, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/bp/2t/tb/21198=z1bp2ttb/ark%2B=21198=z1bp2ttb.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1bp2ttb%2Faudiowaveform.dat,,,1637.971104,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bp2ttb/manifest
Work,ark:/21198/z16h78d8,ark:/21198/z19c9kx1,Universidad del Aire 1956-01-01,ihc_udelaire_19560101,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19560101.wav,open,1965-01-01,1965-01-01,Parts 2 and 4,00 hr. 22 min. 58 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Finkelman, Miriam, Dr.|~|Agramonte, Estela, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Finkelman, Miriam, Dr.|~|Agramonte, Estela, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/6h/78/d8/21198=z16h78d8/ark%2B=21198=z16h78d8.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz16h78d8%2Faudiowaveform.dat,,,1378.944354,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h78d8/manifest
Work,ark:/21198/z12r6hq0,ark:/21198/z19c9kx1,Universidad del Aire 1956-01-05,ihc_udelaire_19560105,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19560105.wav,open,1956-01-05,1956-01-05,Parts 1 and 3,00 hr. 29 min. 56 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Sánchez, Julio César, Dr.|~|Cervera de Vieto, Lilia, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Sánchez, Julio César, Dr.|~|Cervera de Vieto, Lilia, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/2r/6h/q0/21198=z12r6hq0/ark%2B=21198=z12r6hq0.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz12r6hq0%2Faudiowaveform.dat,,,1796.179729,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12r6hq0/manifest
Work,ark:/21198/z1z0615h,ark:/21198/z19c9kx1,Universidad del Aire 1956-01-22,ihc_udelaire_19560122,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19560122.wav,open,1956-01-22,1956-01-22,Parts 1-4,00 hr. 52 min. 06 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Guillermo, Edenia, Dr.|~|Mañach, Jorge, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Guillermo, Edenia, Dr.|~|Mañach, Jorge, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/z0/61/5h/21198=z1z0615h/ark%2B=21198=z1z0615h.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1z0615h%2Faudiowaveform.dat,,,3126.695896,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z0615h/manifest
Work,ark:/21198/z1t758fs,ark:/21198/z19c9kx1,Universidad del Aire 1956-01-29,ihc_udelaire_19560129,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19560129.wav,open,1956-01-29,1956-01-29,Parts 1 and 3,00 hr. 34 min. 10 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Entralgo, Elías, Dr.|~|Bernal, Alfonso, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Entralgo, Elías, Dr.|~|Bernal, Alfonso, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/t7/58/fs/21198=z1t758fs/ark%2B=21198=z1t758fs.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1t758fs%2Faudiowaveform.dat,,,2050.065167,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t758fs/manifest
Work,ark:/21198/z1351b93,ark:/21198/z19c9kx1,Universidad del Aire 1958-01-19,ihc_udelaire_19580119,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19580119.wav,open,1958-01-19,1958-01-19,"Part 4, Part 2 missing",00 hr. 14 min. 22 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Soto, Gerardo",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Soto, Gerardo",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/35/1b/93/21198=z1351b93/ark%2B=21198=z1351b93.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1351b93%2Faudiowaveform.dat,,,862.154667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1351b93/manifest
Work,ark:/21198/z16x231h,ark:/21198/z19c9kx1,Universidad del Aire 1959-01-11,ihc_udelaire_19590111,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590111.wav,open,1959-01-11,1959-01-11,Parts 1 and 3,00 hr. 25 min. 59 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|León, Luis Aguilar, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","León, Luis Aguilar, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/6x/23/1h/21198=z16x231h/ark%2B=21198=z16x231h.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz16x231h%2Faudiowaveform.dat,,,1558.997333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16x231h/manifest
Work,ark:/21198/z1zd0tw9,ark:/21198/z19c9kx1,Universidad del Aire 1959-01-18,ihc_udelaire_19590118,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590118.wav,open,1959-01-18,1959-01-18,La Crisis de la Educación en Cuba (Preguntas y Respuestas).|~|Parts 1-4,00 hr. 58 min. 08 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Rasco, José Ignacio, Dr.|~|Cordoba, Dr.|~|León, Luis Aguilar, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Rasco, José Ignacio, Dr.|~|Cordoba, Dr.|~|León, Luis Aguilar, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/zd/0t/w9/21198=z1zd0tw9/ark%2B=21198=z1zd0tw9.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1zd0tw9%2Faudiowaveform.dat,,,3488.0,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zd0tw9/manifest
Work,ark:/21198/z1tq8sj9,ark:/21198/z19c9kx1,Universidad del Aire 1959-01-25,ihc_udelaire_19590125,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590125.wav,open,1959-01-25,1959-01-25,Parts 1-4,00 hr. 57 min. 25 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Guillermo, Elenia, Dr.|~|Angel Del Cerro, Dr.|~|León, Luis Aguilar, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Guillermo, Elenia, Dr.|~|Angel Del Cerro, Dr.|~|León, Luis Aguilar, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/tq/8s/j9/21198=z1tq8sj9/ark%2B=21198=z1tq8sj9.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1tq8sj9%2Faudiowaveform.dat,,,3445.021688,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tq8sj9/manifest
Work,ark:/21198/z1pz81vd,ark:/21198/z19c9kx1,Universidad del Aire 1959-01-28,ihc_udelaire_19590128,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590128.wav,open,1959-01-28,1959-01-28,Part 3|~|Acto Homenaje a Jose Marti desde el Capitolio Nacional,00 hr. 04 min. 35 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Urrutia, Manuel",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Urrutia, Manuel",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/pz/81/vd/21198=z1pz81vd/ark%2B=21198=z1pz81vd.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1pz81vd%2Faudiowaveform.dat,,,275.637875,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pz81vd/manifest
Work,ark:/21198/z1k6794d,ark:/21198/z19c9kx1,Universidad del Aire 1959-02-01,ihc_udelaire_19590201,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590201.wav,open,1959-02-01,1959-02-01,Parts 1-5,01 hr. 05 min. 02 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Davalos, Armando Hart, Dr.|~|León, Luis Aguilar, Dr.|~|Perez, Faustino, Dr.|~|Arco, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Davalos, Armando Hart, Dr.|~|León, Luis Aguilar, Dr.|~|Perez, Faustino, Dr.|~|Arco, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/k6/79/4d/21198=z1k6794d/ark%2B=21198=z1k6794d.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1k6794d%2Faudiowaveform.dat,,,3902.595417,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k6794d/manifest
Work,ark:/21198/z1ff6jc7,ark:/21198/z19c9kx1,Universidad del Aire 1959-02-01,ihc_udelaire_19590208,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590208.wav,open,1959-02-01,1959-02-01,"Parts 1, 3 and 4, Part 2 missing",00 hr. 41 min. 53 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Boti, Regino, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Boti, Regino, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/ff/6j/c7/21198=z1ff6jc7/ark%2B=21198=z1ff6jc7.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1ff6jc7%2Faudiowaveform.dat,,,2513.642667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ff6jc7/manifest
Work,ark:/21198/z1pg4hn5,ark:/21198/z19c9kx1,Universidad del Aire 1959-02-14,ihc_udelaire_19590214,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590214.wav,open,1959-02-14,1959-02-14,"Declaraciones y Comentarios, Noticiero CMQ. 1. Comentario-entrevista en relación de una novela sobre la Revolución Cubana. 2. Entrevista por el periodista Jess Losada al pitcher cubano Camilo Pascual. 3. Comentario sobre el Club Almendares en la Serie del Caribe. 4. Comentario sobre la designación de Fidel Castro como Primer Ministro. 5. Otro Comentario sobre la designación de Fidel Castro como Primer Ministro.|~|Part 1",00 hr. 12 min. 11 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Losada, Jess|~|Pascual, Camilo",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Losada, Jess|~|Pascual, Camilo",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/pg/4h/n5/21198=z1pg4hn5/ark%2B=21198=z1pg4hn5.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1pg4hn5%2Faudiowaveform.dat,,,731.684458,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pg4hn5/manifest
Work,ark:/21198/z19p5sm2,ark:/21198/z19c9kx1,Universidad del Aire 1959-02-15,ihc_udelaire_19590215,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590215.wav,open,1959-02-15,1959-02-15,"Parts 1, 2 and 4, Part 3 missing",00 hr. 38 min. 59 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Godoy, Gaston, Dr.|~|Pogolotti, Graciela, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Godoy, Gaston, Dr.|~|Pogolotti, Graciela, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/9p/5s/m2/21198=z19p5sm2/ark%2B=21198=z19p5sm2.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz19p5sm2%2Faudiowaveform.dat,,,2339.616208,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p5sm2/manifest
Work,ark:/21198/z1jq3s0r,ark:/21198/z19c9kx1,Universidad del Aire 1959-02-18,ihc_udelaire_19590218,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590218.wav,open,1959-02-18,1959-02-18,"Declaraciones y Comentarios, Noticiero CMQ. 1. Dr. JorgeMañach. 2. Periodista Luis GómezWangüemer. 3. Fragmento de una entrevista a Fidel Castro.|~|Part 1",00 hr. 10 min. 39 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Gómez-Wangüemer, Luis",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Gómez-Wangüemer, Luis",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/jq/3s/0r/21198=z1jq3s0r/ark%2B=21198=z1jq3s0r.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1jq3s0r%2Faudiowaveform.dat,,,639.535583,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq3s0r/manifest
Work,ark:/21198/z15x51wq,ark:/21198/z19c9kx1,Universidad del Aire 1959-02-22,ihc_udelaire_19590222,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590222.wav,open,1959-02-22,1959-02-22,"La Seguridad Social de Cuba.|~|Parts 1 and 3, Parts 2 and 4 missing",00 hr. 31 min. 56 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|León, Luis Aguilar, Dr.|~|Garcia, Manuel Fernández",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","León, Luis Aguilar, Dr.|~|Garcia, Manuel Fernández",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/5x/51/wq/21198=z15x51wq/ark%2B=21198=z15x51wq.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz15x51wq%2Faudiowaveform.dat,,,1916.773333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15x51wq/manifest
Work,ark:/21198/z1dz31cr,ark:/21198/z19c9kx1,Universidad del Aire 1959-02-27,ihc_udelaire_19590227,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590227.wav,open,1959-02-27,1959-02-27,"Declaraciones y Comentarios, Noticiero CMQ.|~|Part 1",00 hr. 08 min. 34 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/dz/31/cr/21198=z1dz31cr/ark%2B=21198=z1dz31cr.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1dz31cr%2Faudiowaveform.dat,,,514.537396,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz31cr/manifest
Work,ark:/21198/z125497m,ark:/21198/z19c9kx1,Universidad del Aire 1959-03-01,ihc_udelaire_19590301,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590301.wav,open,1959-03-01,1959-03-01,Parts 1-4,01 hr. 00 min. 03 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|León, Luis Aguilar, Dr.|~|Mañach, Jorge, Dr.|~|",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","León, Luis Aguilar, Dr.|~|Mañach, Jorge, Dr.|~|",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/25/49/7m/21198=z125497m/ark%2B=21198=z125497m.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz125497m%2Faudiowaveform.dat,,,3603.624083,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz125497m/manifest
Work,ark:/21198/z1991005,ark:/21198/z19c9kx1,Universidad del Aire 1959-03-03,ihc_udelaire_19590303,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590303.wav,open,1959-03-03,1959-03-03,"Declaraciones y Comentarios, Noticiero CMQ. 1. Primera grabación: Ing. Enrique Oltusky. 2. Última grabación: se identifica como presidente del colegio de abogados.|~|Part 1",00 hr. 08 min. 42 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Oltusky, Enrique",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Oltusky, Enrique",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/99/10/05/21198=z1991005/ark%2B=21198=z1991005.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1991005%2Faudiowaveform.dat,,,522.948354,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1991005/manifest
Work,ark:/21198/z1xh2h46,ark:/21198/z19c9kx1,Universidad del Aire 1959-03-08,ihc_udelaire_19590308,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590308.wav,open,1959-03-08,1959-03-08,Parts 2-4,00 hr. 35 min. 52 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Agudo, Manuel Angulo Monte, Dr.|~|León, Luis Aguilar, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Agudo, Manuel Angulo Monte, Dr.|~|León, Luis Aguilar, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/xh/2h/46/21198=z1xh2h46/ark%2B=21198=z1xh2h46.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1xh2h46%2Faudiowaveform.dat,,,2152.944271,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xh2h46/manifest
