"Object Type","Title","Item ARK","Parent ARK","Local identifier","Visibility","File Name","Item Sequence","Thumbnail","Date.created","Date.normalized","Contents note","Description.note","Format.extent","Format.medium","Genre","Language","Name.creator","Name.subject","Note","Place of origin","Publisher.publisherName","Repository","Type.typeOfResource","Rights.copyrightStatus","Rights.rightsHolderContact","viewingHint","Subject","IIIF Manifest URL"
"Work","1881-10-15 (vol. 03 | no. 244)","ark:/21198/z1kh3bq1","ark:/21198/z16t3b1r","ihc_ladiscusion_18811015","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh8cqt","1881-10-15","1881-10-15","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kh3bq1/manifest"
"Work","1881-10-17 (vol. 03 | no. 245)","ark:/21198/z1fr2m0q","ark:/21198/z16t3b1r","ihc_ladiscusion_18811017","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06w7n","1881-10-17","1881-10-17","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr2m0q/manifest"
"Work","1881-10-18 (vol. 03 | no. 246)","ark:/21198/z1b01v7v","ark:/21198/z16t3b1r","ihc_ladiscusion_18811018","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk434d","1881-10-18","1881-10-18","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b01v7v/manifest"
"Work","1881-10-19 (vol. 03 | no. 247)","ark:/21198/z1699szb","ark:/21198/z16t3b1r","ihc_ladiscusion_18811019","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1322kr5","1881-10-19","1881-10-19","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1699szb/manifest"
"Work","1881-10-20 (vol. 03 | no. 248)","ark:/21198/z12j927d","ark:/21198/z16t3b1r","ihc_ladiscusion_18811020","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj1bgn","1881-10-20","1881-10-20","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12j927d/manifest"
"Work","1881-10-21 (vol. 03 | no. 249)","ark:/21198/z1xs8jtm","ark:/21198/z16t3b1r","ihc_ladiscusion_18811021","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09v38","1881-10-21","1881-10-21","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xs8jtm/manifest"
"Work","1881-10-22 (vol. 03 | no. 240)","ark:/21198/z1t17t3m","ark:/21198/z16t3b1r","ihc_ladiscusion_18811022","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k723c","1881-10-22","1881-10-22","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t17t3m/manifest"
"Work","1881-10-24 (vol. 03 | no. 241)","ark:/21198/z1p872bt","ark:/21198/z16t3b1r","ihc_ladiscusion_18811024","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1225jms","1881-10-24","1881-10-24","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p872bt/manifest"
"Work","1881-10-25 (vol. 03 | no. 242)","ark:/21198/z1jh69kn","ark:/21198/z16t3b1r","ihc_ladiscusion_18811025","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj49cq","1881-10-25","1881-10-25","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jh69kn/manifest"
"Work","1881-10-26 (vol. 03 | no. 243)","ark:/21198/z1dr5jvx","ark:/21198/z16t3b1r","ihc_ladiscusion_18811026","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41hb9","1881-10-26","1881-10-26","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dr5jvx/manifest"
"Work","1881-10-27 (vol. 03 | no. 244)","ark:/21198/z1933hkp","ark:/21198/z16t3b1r","ihc_ladiscusion_18811027","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18m00xp","1881-10-27","1881-10-27","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1933hkp/manifest"
"Work","1881-10-28 (vol. 03 | no. 245)","ark:/21198/z15b2rvz","ark:/21198/z16t3b1r","ihc_ladiscusion_18811028","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128hfz","1881-10-28","1881-10-28","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15b2rvz/manifest"
"Work","1881-10-29 (vol. 03 | no. 246)","ark:/21198/z11k216x","ark:/21198/z16t3b1r","ihc_ladiscusion_18811029","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj7897","1881-10-29","1881-10-29","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k216x/manifest"
"Work","1881-10-31 (vol. 03 | no. 247)","ark:/21198/z1wt1hnb","ark:/21198/z16t3b1r","ihc_ladiscusion_18811031","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h44g98","1881-10-31","1881-10-31","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wt1hnb/manifest"
"Work","1881-11-01 (vol. 03 | no. 248)","ark:/21198/z1s20rxx","ark:/21198/z16t3b1r","ihc_ladiscusion_18811101","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m2zsx","1881-11-01","1881-11-01","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s20rxx/manifest"
"Work","1881-11-02 (vol. 03 | no. 249)","ark:/21198/z1n90143","ark:/21198/z16t3b1r","ihc_ladiscusion_18811102","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1031g8p","1881-11-02","1881-11-02","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n90143/manifest"
"Work","1881-11-03 (vol. 03 | no. 250)","ark:/21198/z1hh98dt","ark:/21198/z16t3b1r","ihc_ladiscusion_18811103","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8xks","1881-11-03","1881-11-03","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hh98dt/manifest"
"Work","1881-11-04 (vol. 03 | no. 251)","ark:/21198/z1cv773t","ark:/21198/z16t3b1r","ihc_ladiscusion_18811104","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g47f5w","1881-11-04","1881-11-04","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cv773t/manifest"
"Work","1881-11-05 (vol. 03 | no. 252)","ark:/21198/z1836gdv","ark:/21198/z16t3b1r","ihc_ladiscusion_18811105","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m5xm3","1881-11-05","1881-11-05","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1836gdv/manifest"
"Work","1881-11-07 (vol. 03 | no. 253)","ark:/21198/z14b5qqk","ark:/21198/z16t3b1r","ihc_ladiscusion_18811107","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34pjk","1881-11-07","1881-11-07","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14b5qqk/manifest"
"Work","1881-11-08 (vol. 03 | no. 254)","ark:/21198/z10k500n","ark:/21198/z16t3b1r","ihc_ladiscusion_18811108","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1whv","1881-11-08","1881-11-08","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10k500n/manifest"
"Work","1881-11-09 (vol. 03 | no. 255)","ark:/21198/z1vt4ghz","ark:/21198/z16t3b1r","ihc_ladiscusion_18811109","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f50d0m","1881-11-09","1881-11-09","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vt4ghz/manifest"
"Work","1881-11-10 (vol. 03 | no. 256)","ark:/21198/z1r23qr3","ark:/21198/z16t3b1r","ihc_ladiscusion_18811110","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8wh5","1881-11-10","1881-11-10","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r23qr3/manifest"
"Work","1881-11-11 (vol. 03 | no. 257)","ark:/21198/z1m9300q","ark:/21198/z16t3b1r","ihc_ladiscusion_18811111","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x66bq5","1881-11-11","1881-11-11","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m9300q/manifest"
"Work","1881-11-12 (vol. 03 | no. 258)","ark:/21198/z1gn0xpx","ark:/21198/z16t3b1r","ihc_ladiscusion_18811112","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4v7p","1881-11-12","1881-11-12","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gn0xpx/manifest"
"Work","1881-11-16 (vol. 03 | no. 261)","ark:/21198/z1bw061w","ark:/21198/z16t3b1r","ihc_ladiscusion_18811116","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2m2m","1881-11-16","1881-11-16","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bw061w/manifest"
"Work","1881-11-17 (vol. 03 | no. 262)","ark:/21198/z1739fbc","ark:/21198/z16t3b1r","ihc_ladiscusion_18811117","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9t4p","1881-11-17","1881-11-17","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1739fbc/manifest"
"Work","1881-11-18 (vol. 03 | no. 263)","ark:/21198/z13b8pk6","ark:/21198/z16t3b1r","ihc_ladiscusion_18811118","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf8jxz","1881-11-18","1881-11-18","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13b8pk6/manifest"
