Object Type,Title,Item ARK,Parent ARK,Local identifier,File Name,Item Sequence,Thumbnail,Visibility,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Name.creator,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject geographic,Subject temporal,viewingHint,Name.director,Name.editor,Subject,Contributer.ChiefEditor,IIIF Manifest URL
Work,1951-10-10 (vol. 01 | no. 255),ark:/21198/z1613t5d,ark:/21198/z1710v9s,ihc_ultimahora_19511010,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p012nt,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,10 de octubre de 1951|~|1951-10-10,1951-10-10,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1613t5d/manifest
Work,1951-10-12 (vol. 01 | no. 256),ark:/21198/z12832c5,ark:/21198/z1710v9s,ihc_ultimahora_19511012,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5j13,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,12 de octubre de 1951|~|1951-10-12,1951-10-12,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12832c5/manifest
Work,1951-10-13 (vol. 01 | no. 257),ark:/21198/z1xh2jzc,ark:/21198/z1710v9s,ihc_ultimahora_19511013,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419r3b,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,13 de octubre de 1951|~|1951-10-13,1951-10-13,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xh2jzc/manifest
Work,1951-10-14 (vol. 01 | no. 258),ark:/21198/z1sr1t72,ark:/21198/z1710v9s,ihc_ultimahora_19511014,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk46bb,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,14 de octubre de 1951|~|1951-10-14,1951-10-14,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sr1t72/manifest
Work,1951-10-16 (vol. 01 | no. 259),ark:/21198/z1p012h1,ark:/21198/z1710v9s,ihc_ultimahora_19511016,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38np2,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,16 de octubre de 1951|~|1951-10-16,1951-10-16,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p012h1/manifest
Work,1951-10-17 (vol. 01 | no. 260),ark:/21198/z1j9918c,ark:/21198/z1710v9s,ihc_ultimahora_19511017,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn341t,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,17 de octubre de 1951|~|1951-10-17,1951-10-17,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j9918c/manifest
Work,1951-10-18 (vol. 01 | no. 261),ark:/21198/z1dj88jn,ark:/21198/z1710v9s,ihc_ultimahora_19511018,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128mpb,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,18 de octubre de 1951|~|1951-10-18,1951-10-18,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dj88jn/manifest
Work,1951-10-19 (vol. 01 | no. 262),ark:/21198/z18s7hsg,ark:/21198/z1710v9s,ihc_ultimahora_19511019,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m32zs,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,19 de octubre de 1951|~|1951-10-19,1951-10-19,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18s7hsg/manifest
Work,1951-10-20 (vol. 01 | no. 263),ark:/21198/z1516s11,ark:/21198/z1710v9s,ihc_ultimahora_19511020,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g47jbc,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,20 de octubre de 1951|~|1951-10-20,1951-10-20,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1516s11/manifest
Work,1951-10-21 (vol. 01 | no. 264),ark:/21198/z11861b4,ark:/21198/z1710v9s,ihc_ultimahora_19511021,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp20pq,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,21 de octubre de 1951|~|1951-10-21,1951-10-21,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11861b4/manifest
Work,1951-10-23 (vol. 01 | no. 265),ark:/21198/z1wh5hvf,ark:/21198/z1710v9s,ihc_ultimahora_19511023,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x66fx3,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,23 de octubre de 1951|~|1951-10-23,1951-10-23,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh5hvf/manifest
Work,1951-10-24 (vol. 01 | no. 266),ark:/21198/z1rr4s3p,ark:/21198/z1710v9s,ihc_ultimahora_19511024,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0p00,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,24 de octubre de 1951|~|1951-10-24,1951-10-24,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rr4s3p/manifest
Work,1951-10-25 (vol. 01 | no. 267),ark:/21198/z1n32qsk,ark:/21198/z1710v9s,ihc_ultimahora_19511025,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c854b3,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,25 de octubre de 1951|~|1951-10-25,1951-10-25,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n32qsk/manifest
Work,1951-10-26 (vol. 01 | no. 267),ark:/21198/z1hb2033,ark:/21198/z1710v9s,ihc_ultimahora_19511026,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9kk5,open,,,"Redacción y Administractión: Cienfuegos 72|~|Issue no. is listed as ""267"" which is the previous issue's number, therefore this is a probable typo. Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.",26 de octubre de 1951|~|1951-10-26,1951-10-26,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hb2033/manifest
Work,1951-10-27 (vol. 01 | no. 268),ark:/21198/z1ck179g,ark:/21198/z1710v9s,ihc_ultimahora_19511027,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t75bg2,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,27 de octubre de 1951|~|1951-10-27,1951-10-27,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ck179g/manifest
Work,1951-10-28 (vol. 01 | no. 269),ark:/21198/z17t0gj9,ark:/21198/z1710v9s,ihc_ultimahora_19511028,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r9jj0,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,28 de octubre de 1951|~|1951-10-28,1951-10-28,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17t0gj9/manifest
Work,1951-10-30 (vol. 01 | no. 260),ark:/21198/z1419qw7,ark:/21198/z1710v9s,ihc_ultimahora_19511030,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18940x3,open,,,"Redacción y Administractión: Cienfuegos 72|~|Issue no. is listed as ""260"" when it should be ""270"", therefore this is a probable typo.Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.",30 de octubre de 1951|~|1951-10-30,1951-10-30,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1419qw7/manifest
Work,1951-10-31 (vol. 01 | no. 271),ark:/21198/z1089059,ark:/21198/z1710v9s,ihc_ultimahora_19511031,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt8g61,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,31 de octubre de 1951|~|1951-10-31,1951-10-31,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1089059/manifest
Work,1951-11-01 (vol. 01 | no. 272),ark:/21198/z1vh8grh,ark:/21198/z1710v9s,ihc_ultimahora_19511101,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2xgd,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,1o. de noviembre de 1951|~|1951-11-01,1951-11-01,,,,,7 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vh8grh/manifest
Work,1951-11-02 (vol. 01 | no. 273),ark:/21198/z1qv6fcm,ark:/21198/z1710v9s,ihc_ultimahora_19511102,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46n36,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,2 de noviembre de 1951|~|1951-11-02,1951-11-02,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qv6fcm/manifest
Work,1951-11-03 (vol. 01 | no. 274),ark:/21198/z1m35pmr,ark:/21198/z1710v9s,ihc_ultimahora_19511103,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0v47,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. Visible tears on creases and edges of pages.  Text is faded/blurry throughout.,3 de noviembre de 1951|~|1951-11-03,1951-11-03,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m35pmr/manifest
Work,1951-11-04 (vol. 01 | no. 275),ark:/21198/z1gb4xw1,ark:/21198/z1710v9s,ihc_ultimahora_19511104,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18659gb,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages.  Text is faded/blurry throughout.,4 de noviembre de 1951|~|1951-11-04,1951-11-04,,,,,7 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gb4xw1/manifest
Work,1951-11-06 (vol. 01 | no. 276),ark:/21198/z1bk464n,ark:/21198/z1710v9s,ihc_ultimahora_19511106,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz913t,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages. There are checkmarks next to certain sections of the text in pen/marker. Visible tears on creases and edges of pages. Text is faded/blurry throughout.,6 de noviembre de 1951|~|1951-11-06,1951-11-06,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bk464n/manifest
Work,1951-11-07 (vol. 01 | no. 277),ark:/21198/z16t3fgt,ark:/21198/z1710v9s,ihc_ultimahora_19511107,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh3gbr,open,,,Redacción y Administractión: Cienfuegos 72|~|Horizontal creases on pages.Visible tears on creases and edges of pages. Text is faded/blurry throughout.,7 de noviembre de 1951|~|1951-11-07,1951-11-07,,,,,6 pages,,newspapers,spa,,,,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,"Velis López, Julio",Talleres Universal Gráfica S.A.,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t3fgt/manifest
